2.62631E-20,5.57518,11.1449,16.7016,22.2361,27.738,33.1957,38.5963,43.9264,49.172,54.3193,59.3543,64.264,69.036,73.6588,78.1222,82.417,86.5356,90.4717,94.2204,97.7785,101.144,104.317,107.299,110.092,112.701,115.134,117.398,119.504,121.464,123.294,125.011,126.636,128.192,129.706,131.208,132.733,134.319,136.008,137.845,139.879,142.162,144.746,147.684,151.024,154.811,159.079,163.85,169.125,174.888,181.092,187.661,194.485,201.416,208.268,214.813,220.779,225.841,229.612,231.617,231.255,227.744,220.038
1.99856E-20,5.94243,11.8784,17.7991,23.6944,29.5529,35.3616,41.1067,46.7735,52.3469,57.8117,63.1531,68.3569,73.4096,78.2988,83.0133,87.5433,91.8803,96.0175,99.9493,103.672,107.184,110.483,113.572,116.453,119.13,121.61,123.902,126.015,127.961,129.756,131.417,132.963,134.416,135.802,137.149,138.489,139.856,141.287,142.823,144.506,146.378,148.484,150.865,153.557,156.594,159.996,163.772,167.915,172.396,177.164,182.138,187.206,192.221,197,201.316,204.896,207.408,208.453,207.535,204.034,197.158,185.878
1.48181E-20,6.29876,12.5899,18.8637,25.109,31.3129,37.4617,43.5402,49.5327,55.4228,61.1944,66.8315,72.3189,77.642,82.7877,87.7438,92.4996,97.0461,101.376,105.482,109.362,113.011,116.43,119.619,122.58,125.318,127.839,130.15,132.262,134.187,135.938,137.532,138.988,140.326,141.571,142.748,143.886,145.017,146.173,147.39,148.703,150.149,151.763,153.578,155.622,157.917,160.476,163.298,166.368,169.652,173.093,176.609,180.091,183.394,186.34,188.709,190.234,190.592,189.389,186.146,180.27,171.021,157.472
1.07045E-20,6.64274,13.2768,19.8914,26.4741,33.0112,39.4877,45.8874,52.1933,58.3881,64.4547,70.3758,76.1354,81.718,87.1093,92.2965,97.2682,102.015,106.527,110.8,114.828,118.607,122.137,125.418,128.453,131.244,133.798,136.122,138.225,140.12,141.82,143.339,144.695,145.909,147.002,147.998,148.923,149.806,150.675,151.56,152.494,153.506,154.626,155.878,157.285,158.86,160.609,162.527,164.591,166.766,168.993,171.192,173.256,175.047,176.396,177.095,176.891,175.48,172.497,167.501,159.959,149.228,134.532
7.53431E-21,6.97301,13.9363,20.8779,27.7845,34.6412,41.4319,48.1392,54.7454,61.2319,67.5804,73.7731,79.7925,85.6226,91.248,96.6552,101.832,106.768,111.454,115.883,120.05,123.951,127.585,130.95,134.05,136.887,139.468,141.797,143.886,145.744,147.385,148.822,150.072,151.154,152.087,152.894,153.599,154.225,154.801,155.351,155.903,156.482,157.112,157.814,158.602,159.487,160.468,161.537,162.669,163.827,164.954,165.973,166.782,167.254,167.232,166.523,164.898,162.08,157.746,151.508,142.915,131.441,116.483
5.16681E-21,7.28831,14.5659,21.8196,29.0352,36.1966,43.2868,50.2874,57.1795,63.9435,70.5604,77.011,83.2772,89.342,95.1893,100.805,106.175,111.29,116.139,120.715,125.012,129.026,132.754,136.197,139.355,142.231,144.83,147.16,149.227,151.043,152.618,153.967,155.106,156.05,156.818,157.432,157.911,158.28,158.56,158.775,158.948,159.102,159.255,159.423,159.62,159.85,160.111,160.391,160.667,160.901,161.039,161.011,160.722,160.057,158.874,157,154.234,150.333,145.02,137.973,128.828,117.181,102.595
3.45226E-21,7.58746,15.1631,22.713,30.2215,37.6719,45.0459,52.3242,59.4869,66.5135,73.3839,80.0783,86.5774,92.8635,98.9197,104.731,110.283,115.565,120.567,125.279,129.697,133.814,137.629,141.141,144.349,147.257,149.87,152.193,154.233,156.001,157.507,158.764,159.786,160.589,161.19,161.608,161.862,161.973,161.96,161.845,161.648,161.388,161.081,160.741,160.377,159.992,159.583,159.137,158.632,158.033,157.291,156.342,155.101,153.467,151.315,148.495,144.833,140.127,134.147,126.637,117.318,105.899,92.0925
2.24744E-21,7.86939,15.726,23.5548,31.3393,39.0618,46.7029,54.2426,61.6597,68.9331,76.0416,82.9646,89.682,96.1753,102.427,108.421,114.143,119.58,124.723,129.562,134.09,138.301,142.194,145.767,149.019,151.952,154.572,156.882,158.891,160.606,162.039,163.201,164.104,164.765,165.198,165.421,165.451,165.308,165.008,164.572,164.017,163.359,162.614,161.792,160.901,159.944,158.917,157.808,156.598,155.254,153.734,151.982,149.924,147.473,144.522,140.945,136.598,131.316,124.917,117.205,107.979,97.044,84.2329
1.42552E-21,8.13314,16.2525,24.3422,32.3849,40.3616,48.2524,56.036,63.6907,71.1942,78.5247,85.6606,92.5811,99.2669,105.7,111.863,117.741,123.323,128.595,133.549,138.177,142.474,146.436,150.061,153.349,156.302,158.923,161.216,163.188,164.848,166.204,167.269,168.053,168.571,168.838,168.868,168.679,168.288,167.71,166.964,166.066,165.031,163.871,162.597,161.216,159.731,158.138,156.429,154.585,152.58,150.378,147.93,145.177,142.044,138.443,134.272,129.413,123.738,117.108,109.381,100.418,90.1031,78.3586
8.80968E-22,8.37785,16.7411,25.0728,33.3547,41.5673,49.6893,57.699,65.5735,73.2899,80.8255,88.158,95.2658,102.129,108.728,115.047,121.069,126.781,132.171,137.229,141.947,146.32,150.343,154.013,157.33,160.295,162.911,165.183,167.115,168.716,169.995,170.961,171.626,172.003,172.106,171.949,171.546,170.915,170.071,169.03,167.806,166.414,164.865,163.171,161.338,159.369,157.263,155.012,152.603,150.016,147.219,144.175,140.834,137.137,133.014,128.382,123.152,117.225,110.501,102.88,94.2758,84.6285,73.9224
5.30456E-22,8.60277,17.1901,25.7442,34.246,42.675,51.0094,59.2264,67.3024,75.2139,82.9372,90.4494,97.7283,104.753,111.504,117.963,124.115,129.945,135.441,140.592,145.391,149.829,153.904,157.611,160.95,163.922,166.529,168.774,170.663,172.203,173.403,174.271,174.818,175.057,175,174.661,174.053,173.193,172.095,170.773,169.243,167.517,165.608,163.526,161.278,158.869,156.299,153.564,150.656,147.557,144.246,140.693,136.86,132.701,128.161,123.179,117.687,111.614,104.888,97.4471,89.2408,80.2484,70.4922
3.11201E-22,8.80723,17.5982,26.3544,35.056,43.6816,52.2087,60.6138,68.8726,76.9607,84.8538,92.5284,99.9616,107.132,114.019,120.605,126.873,132.808,138.397,143.63,148.497,152.992,157.11,160.847,164.201,167.174,169.766,171.981,173.825,175.302,176.422,177.193,177.625,177.729,177.518,177.004,176.201,175.123,173.784,172.2,170.383,168.348,166.105,163.667,161.042,158.235,155.25,152.085,148.737,145.194,141.441,137.457,133.214,128.679,123.811,118.567,112.897,106.752,100.087,92.8611,85.0534,76.6667,67.7425
1.77883E-22,8.99069,17.9644,26.9019,35.7825,44.5844,53.2841,61.8575,70.2797,78.5256,86.5703,94.3895,101.96,109.259,116.267,122.964,129.334,135.361,141.031,146.334,151.26,155.802,159.954,163.712,167.075,170.043,172.616,174.798,176.593,178.008,179.048,179.723,180.043,180.017,179.657,178.977,177.988,176.705,175.142,173.312,171.23,168.909,166.362,163.6,160.633,157.469,154.114,150.57,146.837,142.91,138.779,134.433,129.851,125.013,119.89,114.453,108.669,102.505,95.9346,88.9362,81.5046,73.6561,65.4384
9.90671E-23,9.15264,18.2876,27.3851,36.4237,45.3809,54.2328,62.9544,71.5202,79.9047,88.0822,96.028,103.718,111.13,118.242,125.036,131.493,137.598,143.337,148.698,153.672,158.251,162.429,166.201,169.567,172.524,175.074,177.22,178.965,180.315,181.277,181.859,182.069,181.918,181.418,180.58,179.417,177.942,176.169,174.113,171.787,169.204,166.38,163.325,160.052,156.57,152.888,149.011,144.944,140.687,136.236,131.587,126.728,121.647,116.329,110.753,104.901,98.7538,92.2964,85.5206,78.4304,71.0472,63.4169
5.3756E-23,9.29269,18.5671,27.8028,36.978,46.0693,55.0523,63.9016,72.5911,81.0945,89.3859,97.44,105.232,112.74,119.94,126.815,133.345,139.514,145.309,150.717,155.729,160.335,164.53,168.309,171.67,174.612,177.135,179.241,180.935,182.221,183.105,183.596,183.702,183.432,182.799,181.812,180.486,178.833,176.867,174.602,172.053,169.234,166.159,162.841,159.295,155.532,151.563,147.398,143.043,138.504,133.784,128.884,123.8,118.528,113.061,107.39,101.505,95.3966,89.0594,82.4928,75.705,68.7174,61.569
2.84201E-23,9.41051,18.8022,28.1542,37.444,46.6479,55.7409,64.697,73.4898,82.0924,90.4785,98.6222,106.499,114.084,121.357,128.297,134.886,141.106,146.944,152.387,157.425,162.049,166.253,170.031,173.382,176.303,178.795,180.859,182.5,183.722,184.531,184.934,184.939,184.558,183.799,182.674,181.197,179.379,177.236,174.782,172.03,168.997,165.698,162.147,158.36,154.351,150.132,145.717,141.117,136.341,131.397,126.291,121.027,115.606,110.03,104.296,98.4032,92.3484,86.1319,79.7572,73.2336,66.5796,59.8248
1.46395E-23,9.50582,18.9924,28.4383,37.8207,47.1154,56.2969,65.3388,74.2143,82.8961,91.3575,99.5721,107.515,115.162,122.49,129.48,136.112,142.37,148.238,153.705,158.759,163.391,167.595,171.365,174.699,177.594,180.052,182.072,183.659,184.817,185.552,185.871,185.781,185.293,184.417,183.165,181.548,179.581,177.277,174.65,171.718,168.494,164.996,161.24,157.242,153.018,148.585,143.957,139.149,134.175,129.046,123.775,118.369,112.836,107.183,101.413,95.5311,89.5388,83.4398,77.2394,70.9459,64.5728,58.1404
7.34735E-24,9.57843,19.1372,28.6546,38.1073,47.4707,56.7191,65.8257,74.7632,83.504,92.0211,100.288,108.278,115.969,123.337,130.361,137.022,143.303,149.189,154.667,159.726,164.357,168.553,172.308,175.619,178.484,180.904,182.878,184.411,185.506,186.169,186.406,186.227,185.64,184.655,183.285,181.541,179.438,176.988,174.209,171.114,167.723,164.05,160.115,155.934,151.527,146.91,142.103,137.123,131.986,126.709,121.306,115.792,110.178,104.474,98.6904,92.8336,86.9097,80.9242,74.8822,68.7898,62.6552,56.4897
3.59283E-24,9.62818,19.2364,28.8026,38.3032,47.7133,57.0068,66.1566,75.1352,83.9148,92.4679,100.768,108.788,116.505,123.895,130.938,137.613,143.904,149.795,155.273,160.326,164.947,169.126,172.859,176.141,178.972,181.35,183.276,184.753,185.786,186.38,186.54,186.276,185.597,184.513,183.035,181.176,178.95,176.371,173.456,170.22,166.681,162.857,158.767,154.431,149.869,145.099,140.144,135.023,129.756,124.361,118.859,113.265,107.595,101.864,96.0843,90.2648,84.4141,78.5382,72.6414,66.727,60.7978,54.8573
1.71176E-24,9.65495,19.2897,28.882,38.4079,47.8424,57.1592,66.3309,75.3298,84.1277,92.6971,101.011,109.043,116.768,124.165,131.21,137.884,144.171,150.054,155.521,160.559,165.159,169.313,173.017,176.265,179.056,181.39,183.266,184.688,185.659,186.186,186.273,185.93,185.166,183.99,182.415,180.453,178.118,175.426,172.391,169.032,165.367,161.414,157.194,152.728,148.036,143.142,138.067,132.834,127.465,121.982,116.407,110.76,105.058,99.3198,93.5588,87.7871,82.0138,76.2448,70.4831,64.7291,58.9808,53.2347
7.94609E-25,9.6587,19.2971,28.8926,38.4213,47.858,57.1761,66.3482,75.3463,84.1422,92.7082,101.017,109.042,116.759,124.144,131.177,137.836,144.105,149.968,155.411,160.422,164.993,169.115,172.782,175.991,178.738,181.024,182.849,184.215,185.126,185.588,185.606,185.19,184.347,183.089,181.426,179.373,176.943,174.151,171.014,167.551,163.778,159.718,155.39,150.818,146.022,141.029,135.86,130.542,125.098,119.553,113.93,108.252,102.54,96.8115,91.0837,85.3693,79.6778,74.0147,68.3815,62.7754,57.1903,51.617
3.59389E-25,9.63941,19.2584,28.8344,38.3433,47.7598,57.0574,66.2084,75.1848,83.9584,92.5011,100.786,108.786,116.477,123.835,130.839,137.468,143.705,149.535,154.943,159.918,164.45,168.531,172.155,175.319,178.018,180.254,182.025,183.335,184.188,184.587,184.541,184.056,183.142,181.81,180.07,177.937,175.425,172.549,169.326,165.775,161.915,157.767,153.353,148.696,143.821,138.751,133.514,128.136,122.641,117.058,111.41,105.722,100.017,94.3154,88.6337,82.9859,77.3814,71.825,66.3163,60.8502,55.4167,50.0019
1.58372E-25,9.59711,19.1738,28.7074,38.174,47.5481,56.8032,65.9117,74.8455,83.5764,92.0763,100.318,108.275,115.922,123.237,130.196,136.781,142.973,148.757,154.119,159.047,163.531,167.564,171.138,174.251,176.898,179.08,180.797,182.051,182.846,183.186,183.079,182.532,181.554,180.155,178.349,176.147,173.565,170.619,167.325,163.703,159.774,155.558,151.078,146.358,141.425,136.303,131.02,125.604,120.081,114.481,108.829,103.151,97.4716,91.8113,86.1883,80.6163,75.1047,69.6573,64.2722,58.9418,53.653,48.3879
6.79977E-26,9.53186,19.0434,28.5119,37.9137,47.2232,56.4141,65.4587,74.329,82.9969,91.4343,99.614,107.51,115.096,122.35,129.25,135.776,141.91,147.636,152.94,157.811,162.239,166.214,169.733,172.789,175.381,177.507,179.168,180.366,181.104,181.388,181.224,180.619,179.584,178.128,176.264,174.005,171.365,168.362,165.013,161.337,157.355,153.089,148.563,143.801,138.83,133.677,128.37,122.937,117.408,111.811,106.174,100.525,94.8869,89.2826,83.7303,78.2438,72.8318,67.4974,62.2372,57.0414,51.8941,46.7745
2.84454E-26,9.44377,18.8673,28.2482,37.5627,46.7856,55.8905,64.85,73.6362,82.2209,90.5764,98.6754,106.492,114,121.178,128.003,134.455,140.517,146.173,151.409,156.212,160.574,164.486,167.941,170.937,173.468,175.536,177.139,178.281,178.964,179.194,178.977,178.321,177.235,175.73,173.818,171.512,168.828,165.782,162.392,158.677,154.66,150.362,145.807,141.022,136.033,130.869,125.557,120.128,114.612,109.038,103.435,97.8309,92.2503,86.7159,81.2461,75.8548,70.5501,65.3341,60.2019,55.1421,50.1364,45.1614
1.15939E-26,9.33298,18.646,27.9168,37.1218,46.2361,55.2335,64.0868,72.7682,81.2498,89.504,97.5036,105.223,112.636,119.721,126.456,132.821,138.798,144.371,149.527,154.253,158.541,162.381,165.768,168.697,171.165,173.171,174.716,175.802,176.432,176.61,176.345,175.643,174.513,172.966,171.015,168.673,165.956,162.879,159.462,155.724,151.687,147.374,142.81,138.02,133.032,127.875,122.578,117.172,111.688,106.155,100.603,95.0595,89.5513,84.1003,78.725,73.439,68.2498,63.1586,58.1593,53.2388,48.3771,43.5484
4.60418E-27,9.1997,18.3797,27.5181,36.5917,45.5757,54.4442,63.1703,71.7265,80.0852,88.2189,96.1008,103.705,111.007,117.983,124.613,130.876,136.754,142.233,147.299,151.938,156.143,159.904,163.216,166.073,168.474,170.417,171.902,172.932,173.51,173.641,173.33,172.587,171.42,169.84,167.86,165.492,162.753,159.659,156.228,152.481,148.44,144.128,139.57,134.793,129.824,124.693,119.429,114.064,108.629,103.154,97.6694,92.2034,86.782,81.4275,76.1586,70.9881,65.9233,60.9643,56.104,51.3278,46.6142,41.9355
1.78146E-27,9.04416,18.069,27.053,35.9732,44.8054,53.5239,62.1022,70.5131,78.7293,86.7236,94.4695,101.941,109.115,115.967,122.476,128.623,134.391,139.764,144.728,149.272,153.385,157.06,160.29,163.072,165.402,167.279,168.704,169.678,170.205,170.29,169.94,169.161,167.963,166.358,164.356,161.973,159.223,156.123,152.693,148.951,144.921,140.626,136.091,131.343,126.41,121.322,116.108,110.802,105.433,100.033,94.6312,89.2572,83.9365,78.6916,73.5406,68.4962,63.565,58.7463,54.032,49.4062,44.8461,40.3226
6.71586E-28,8.86665,17.7144,26.5223,35.2677,43.9268,52.4744,60.8845,69.1302,77.1846,85.0208,92.6126,99.9348,106.963,113.675,120.05,126.068,131.713,136.968,141.82,146.258,150.272,153.853,156.997,159.698,161.954,163.763,165.126,166.045,166.523,166.566,166.179,165.37,164.148,162.524,160.511,158.122,155.372,152.279,148.861,145.139,141.134,136.871,132.374,127.671,122.791,117.762,112.616,107.384,102.098,96.788,91.485,86.2174,81.011,75.8882,70.8668,65.9592,61.171,56.5011,51.9404,47.4721,43.072,38.7097
2.46677E-28,8.66751,17.3167,25.927,34.4764,42.9415,51.2978,59.5196,67.5805,75.454,83.1137,90.5339,97.6896,104.557,111.114,117.34,123.216,128.724,133.85,138.58,142.903,146.81,150.291,153.342,155.958,158.137,159.876,161.177,162.041,162.472,162.475,162.055,161.221,159.982,158.347,156.331,153.946,151.207,148.132,144.739,141.049,137.084,132.867,128.424,123.782,118.97,114.017,108.954,103.813,98.6242,93.4198,88.2297,83.0824,78.0036,73.0152,68.1349,63.3743,58.7389,54.2266,49.8276,45.5241,41.2909,37.0968
8.82794E-29,8.44716,16.8766,25.2683,33.6009,41.8516,49.9964,58.0101,65.867,73.541,81.0063,88.2375,95.2102,101.901,108.288,114.351,120.071,125.431,130.417,135.016,139.215,143.006,146.381,149.334,151.86,153.958,155.626,156.864,157.674,158.059,158.025,157.577,156.723,155.472,153.835,151.824,149.452,146.735,143.689,140.334,136.689,132.777,128.621,124.246,119.681,114.952,110.09,105.125,100.089,95.0136,89.9293,84.8662,79.8526,74.9139,70.072,65.3438,60.7408,56.2676,51.9218,47.6926,43.5616,39.5028,35.4839
3.07816E-29,8.20605,16.395,24.5476,32.6431,40.6594,48.573,56.3594,63.9934,71.4497,78.7029,85.7282,92.5016,99.0002,105.203,111.089,116.64,121.841,126.676,131.133,135.2,138.868,142.13,144.98,147.413,149.427,151.021,152.196,152.952,153.294,153.226,152.754,151.885,150.629,148.997,146.999,144.65,141.965,138.96,135.654,132.067,128.221,124.139,119.847,115.372,110.741,105.985,101.134,96.2181,91.2697,86.3193,81.3967,76.5297,71.7435,67.0594,62.4942,58.0588,53.7573,49.5866,45.5354,41.5846,37.7075,33.871
1.04574E-29,7.94473,15.8731,23.7666,31.6052,39.3675,47.0307,54.571,61.9639,69.1847,76.2087,83.0115,89.5698,95.8613,101.865,107.561,112.932,117.962,122.636,126.941,130.868,134.406,137.549,140.29,142.626,144.554,146.073,147.184,147.887,148.187,148.088,147.596,146.718,145.464,143.843,141.867,139.55,136.907,133.954,130.709,127.192,123.425,119.431,115.236,110.865,106.347,101.71,96.9862,92.205,87.3976,82.5945,77.8253,73.1172,68.4952,63.9801,59.5882,55.33,51.2091,47.2219,43.3566,39.5934,35.9051,32.2581
3.46147E-30,7.66382,15.3121,22.9271,30.4896,37.9789,45.3731,52.6491,59.7832,66.7513,73.5293,80.0937,86.4216,92.4913,98.2824,103.776,108.954,113.801,118.304,122.449,126.227,129.629,132.646,135.275,137.51,139.35,140.792,141.839,142.49,142.75,142.624,142.116,141.234,139.987,138.385,136.44,134.164,131.572,128.681,125.509,122.074,118.399,114.506,110.421,106.168,101.776,97.2735,92.6904,88.0571,83.404,78.7611,74.1575,69.6202,65.1735,60.8379,56.6291,52.5572,48.6255,44.8296,41.1575,37.589,34.0962,30.6452
1.11634E-30,7.36403,14.7134,22.0311,29.299,36.4971,43.6043,50.5985,57.4566,64.1553,70.6713,76.9818,83.0645,88.8985,94.4637,99.7418,104.716,109.37,113.692,117.669,121.29,124.548,127.435,129.947,132.078,133.826,135.191,136.174,136.774,136.997,136.845,136.326,135.446,134.212,132.637,130.73,128.504,125.974,123.156,120.067,116.727,113.156,109.377,105.413,101.292,97.0398,92.6845,88.2558,83.7834,79.2972,74.8268,70.4006,66.0452,61.7843,57.638,53.6215,49.7444,46.0096,42.4123,38.9402,35.5726,32.2814,29.0323
3.50782E-31,7.04613,14.0785,21.0811,28.0366,34.926,41.729,48.4244,54.99,61.4034,67.6419,73.6836,79.507,85.0917,90.4184,95.4692,100.228,104.679,108.811,112.611,116.069,119.177,121.928,124.318,126.342,127.997,129.284,130.202,130.753,130.941,130.768,130.241,129.367,128.155,126.612,124.752,122.585,120.127,117.392,114.397,111.163,107.708,104.055,100.227,96.25,92.15,87.9549,83.6932,79.3941,75.087,70.8007,66.5631,62.4001,58.3348,54.3869,50.5711,46.8966,43.3656,39.9735,36.7072,33.546,30.4616,27.4194
1.07394E-31,6.71102,13.4093,20.0797,26.7058,33.2698,39.7523,46.1328,52.3902,58.5029,64.4493,70.208,75.7585,81.081,86.157,90.9692,95.5019,99.7409,103.673,107.288,110.576,113.528,116.139,118.403,120.317,121.878,123.086,123.94,124.443,124.597,124.407,123.878,123.016,121.829,120.328,118.521,116.423,114.045,111.404,108.515,105.397,102.07,98.555,94.8752,91.0549,87.12,83.0973,79.0149,74.9011,70.7846,66.6935,62.6549,58.6941,54.8336,51.0924,47.4849,44.0196,40.6988,37.5171,34.4615,31.5112,28.6377,25.8065
3.20349E-32,6.35967,12.7076,19.0297,25.3106,31.5334,37.6797,43.7302,49.6645,55.4621,61.1022,66.5645,71.8292,76.8772,81.691,86.2539,90.5507,94.5678,98.293,101.716,104.826,107.618,110.084,112.219,114.02,115.485,116.613,117.404,117.861,117.984,117.78,117.252,116.407,115.254,113.8,112.056,110.034,107.746,105.208,102.436,99.4461,96.2584,92.8934,89.3734,85.7219,81.9641,78.1259,74.2345,70.3175,66.4026,62.517,58.6872,54.9376,51.2902,47.7633,44.3706,41.1205,38.0147,35.0479,32.2069,29.4707,26.8111,24.1935
9.31041E-33,5.99316,11.9756,17.9344,23.8551,29.7219,35.5176,41.2236,46.8209,52.2898,57.6105,62.7637,67.7303,72.4925,77.0331,81.3364,85.3879,89.1745,92.6847,95.9081,98.8361,101.461,103.778,105.781,107.467,108.835,109.883,110.612,111.023,111.119,110.904,110.383,109.561,108.446,107.047,105.373,103.437,101.249,98.8243,96.1781,93.3272,90.2901,87.0866,83.738,80.2671,76.6981,73.0559,69.3669,65.6574,61.9544,58.2842,54.6723,51.1423,47.7153,44.4092,41.2371,38.2068,35.3201,32.5712,29.9472,27.4272,24.983,22.5806
2.63643E-33,5.61265,11.2157,16.7972,22.344,27.8411,33.2725,38.6209,43.8681,48.9956,53.9846,58.8168,63.4741,67.9395,72.1968,76.231,80.0284,83.5766,86.8644,89.8823,92.6219,95.0763,97.2398,99.1081,100.678,101.947,102.916,103.583,103.951,104.022,103.8,103.289,102.496,101.426,100.089,98.4936,96.6504,94.5714,92.2698,89.7603,87.0589,84.1833,81.1524,77.9866,74.7076,71.3386,67.9036,64.4275,60.936,57.4547,54.009,50.6232,47.3202,44.1204,41.0406,38.0936,35.2869,32.6219,30.0929,27.687,25.3836,23.1551,20.9677
