1.29889E-26,15.3523,30.5796,45.5328,60.0437,73.934,87.026,99.1525,110.165,119.937,128.368,135.384,140.936,144.998,147.567,148.66,148.315,146.59,143.559,139.318,133.981,127.684,120.581,112.845,104.667,96.2458,87.7859,79.4796,71.4911,63.9337,56.846,50.1712,43.7501
2.13284E-27,14.8874,29.6539,44.1539,58.2231,71.6864,84.3693,96.1071,106.753,116.183,124.298,131.024,136.311,140.135,142.491,143.396,142.888,141.024,137.878,133.547,128.147,121.815,114.708,107.007,98.9049,90.6103,82.3328,74.2706,66.5908,59.406,52.7482,46.5475,40.625
3.17638E-28,14.2876,28.46,42.3774,55.8806,68.7998,80.9648,92.2151,102.407,111.42,119.156,125.543,130.533,134.099,136.24,136.97,136.326,134.365,131.16,126.809,121.426,115.15,108.14,100.576,92.6564,84.5907,76.5912,68.8577,61.5572,54.7993,48.6095,42.9073,37.5
4.29037E-29,13.5575,27.0073,40.2168,53.0342,65.296,76.8383,87.506,97.1604,105.684,112.982,118.985,123.646,126.939,128.862,129.429,128.678,126.661,123.453,119.148,113.861,107.727,100.906,93.5758,85.9345,78.1911,70.5568,63.2298,56.3746,50.0965,44.4152,39.2422,34.375
5.25588E-30,12.7032,25.3078,37.6902,49.7073,61.2039,72.0237,82.0182,91.0549,99.021,105.826,111.403,115.706,118.713,120.418,120.838,120.006,117.976,114.819,110.625,105.507,99.5977,93.0521,86.0459,78.7725,71.4375,64.2481,57.3985,51.0486,45.2993,40.1649,35.5514,31.25
5.83963E-31,11.7326,23.3772,34.8208,45.9304,56.5606,66.5641,75.8008,84.1452,91.4906,97.7516,102.864,106.786,109.493,110.984,111.272,110.39,108.388,105.333,101.314,96.4377,90.8313,84.6443,78.0462,71.2241,64.3767,57.7047,51.3958,45.6043,40.4256,35.8701,31.8404,28.125
5.88455E-32,10.6558,21.2355,31.6379,41.7415,51.4123,60.5133,68.9143,76.4981,83.1652,88.8358,93.4502,96.9687,99.37,100.651,100.825,99.9223,97.9899,95.0915,91.3091,86.7434,81.5153,75.7657,69.6555,63.3622,57.0751,50.9856,45.2727,40.0833,35.5076,31.5527,28.1203,25
5.37812E-33,9.48514,18.907,28.1771,37.187,45.815,53.9364,61.4317,68.1937,74.1312,79.1709,83.2583,86.3568,88.4469,89.5257,89.6054,88.7136,86.8931,84.2027,80.7175,76.5305,71.7532,66.5162,60.9689,55.2766,49.6161,44.1664,39.0955,34.5416,30.589,27.2427,24.4064,21.875
4.45795E-34,8.23517,16.4203,24.4806,32.3212,39.8345,46.909,53.4378,59.3249,64.4884,68.8629,72.3994,75.0653,76.843,77.7297,77.7363,76.8874,75.2212,72.7899,69.661,65.9179,61.661,57.0081,52.0942,47.0696,42.0952,37.3348,32.9427,29.046,25.7227,22.9771,20.7178,18.75
3.35142E-35,6.92251,13.8082,20.5959,27.2056,33.5444,39.5159,45.0272,49.9948,54.3476,58.0289,60.9961,63.2209,64.6881,65.395,65.3511,64.5774,63.1067,60.9844,58.2686,55.0317,51.3609,47.3591,43.1443,38.8483,34.6131,30.5835,26.897,23.6675,20.9656,18.7957,17.075,15.625
2.28513E-36,5.56499,11.1055,16.574,21.9054,27.0231,31.8471,36.3,40.3124,43.8254,46.7918,49.1764,50.9556,52.1169,52.6579,52.5863,51.9192,50.6839,48.9174,46.6678,43.9951,40.9714,37.6824,34.2263,30.7137,27.2638,23.999,21.0362,18.4733,16.3718,14.7369,13.4981,12.5
1.41312E-37,4.18042,8.34704,12.4652,16.4853,20.348,23.9912,27.355,30.3855,33.0369,35.2729,37.0662,38.3986,39.2603,39.6496,39.5721,39.041,38.0771,36.7089,34.9733,32.9165,30.5941,28.0724,25.4278,22.746,20.1205,17.6474,15.4192,13.5141,11.9826,10.8303,10.0027,9.375
7.92573E-39,2.78466,5.56368,8.31428,11.0026,13.5881,16.028,18.2812,20.311,22.086,23.5813,24.7785,25.665,26.2342,26.4848,26.4207,26.0507,25.3889,24.4546,23.2728,21.875,20.2989,18.5898,16.7999,14.988,13.2183,11.5573,10.0694,8.80958,7.81392,7.08817,6.5958,6.25
4.03168E-40,1.38939,2.77795,4.15396,5.50008,6.79556,8.01859,9.14825,10.1658,11.0553,11.8042,12.4031,12.8456,13.1284,13.2507,13.2146,13.0245,12.6874,12.2132,11.6144,10.907,10.1101,9.24668,8.34313,7.42948,6.53841,5.70397,4.95923,4.33265,3.84335,3.49504,3.27005,3.125
1.86004E-41,4.03168E-40,7.92573E-39,1.41312E-37,2.28513E-36,3.35142E-35,4.45795E-34,5.37812E-33,5.88455E-32,5.83963E-31,5.25588E-30,4.29037E-29,3.17638E-28,2.13284E-27,1.29889E-26,7.17421E-26,3.59389E-25,1.63284E-24,6.7284E-24,2.5146E-23,8.5234E-23,2.62027E-22,7.30579E-22,1.84747E-21,4.23717E-21,8.81378E-21,1.66279E-20,2.84512E-20,4.41523E-20,6.21432E-20,7.93273E-20,9.18417E-20,9.64375E-20
